mdRelativePath,articleTitle,articleUrl,relationIndex,relationLabel,relationUrl,decodedUrl,extension,isOcrSupportedExtension,resolveStatus,resolveMethod,resolutionStage,resolutionConfidence,candidateCount,candidatePaths,resolvedRelativePath,sourceBytes,error
校友資訊_content_110年執行104、106、108學年度畢業生流向追蹤 問卷_716.md,110年執行104、106、108學年度畢業生流向追蹤 問卷題目與結果,https://www.yzu.edu.tw/alumni/index.php/tw/20211115-1,5,超連結（檔案）,files/畢業生動向問卷/110畢業生流向追蹤/畢業生流向問卷填答百分比_104學年度畢業滿5年學生流向追蹤問卷_全部系所.xls,files/畢業生動向問卷/110畢業生流向追蹤/畢業生流向問卷填答百分比_104學年度畢業滿5年學生流向追蹤問卷_全部系所.xls,.xls,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\alumni\files\畢業生動向問卷\110畢業生流向追蹤\畢業生流向問卷填答百分比_104學年度畢業滿5年學生流向追蹤問卷_全部系所.xls,alumni/files/畢業生動向問卷/110畢業生流向追蹤/畢業生流向問卷填答百分比_104學年度畢業滿5年學生流向追蹤問卷_全部系所.xls,38400,
校友資訊_content_110年執行104、106、108學年度畢業生流向追蹤 問卷_716.md,110年執行104、106、108學年度畢業生流向追蹤 問卷題目與結果,https://www.yzu.edu.tw/alumni/index.php/tw/20211115-1,6,超連結（檔案）,files/畢業生動向問卷/110畢業生流向追蹤/畢業生流向問卷填答百分比_106學年度畢業滿3年學生流向追蹤問卷_全部系所.xls,files/畢業生動向問卷/110畢業生流向追蹤/畢業生流向問卷填答百分比_106學年度畢業滿3年學生流向追蹤問卷_全部系所.xls,.xls,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\alumni\files\畢業生動向問卷\110畢業生流向追蹤\畢業生流向問卷填答百分比_106學年度畢業滿3年學生流向追蹤問卷_全部系所.xls,alumni/files/畢業生動向問卷/110畢業生流向追蹤/畢業生流向問卷填答百分比_106學年度畢業滿3年學生流向追蹤問卷_全部系所.xls,35328,
校友資訊_content_110年執行104、106、108學年度畢業生流向追蹤 問卷_716.md,110年執行104、106、108學年度畢業生流向追蹤 問卷題目與結果,https://www.yzu.edu.tw/alumni/index.php/tw/20211115-1,7,超連結（檔案）,files/畢業生動向問卷/110畢業生流向追蹤/畢業生流向問卷填答百分比_108學年度畢業滿1年學生流向追蹤問卷_全部系所.xls,files/畢業生動向問卷/110畢業生流向追蹤/畢業生流向問卷填答百分比_108學年度畢業滿1年學生流向追蹤問卷_全部系所.xls,.xls,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\alumni\files\畢業生動向問卷\110畢業生流向追蹤\畢業生流向問卷填答百分比_108學年度畢業滿1年學生流向追蹤問卷_全部系所.xls,alumni/files/畢業生動向問卷/110畢業生流向追蹤/畢業生流向問卷填答百分比_108學年度畢業滿1年學生流向追蹤問卷_全部系所.xls,33280,
校友資訊_content_111年執行105、107、109學年度畢業生流向追蹤 問卷_883.md,111年執行105、107、109學年度畢業生流向追蹤 問卷題目與結果,https://www.yzu.edu.tw/alumni/index.php/tw/111-105-107-109,7,超連結（檔案）,files/畢業生動向問卷/111畢業生流向追蹤/畢業生流向問卷填答百分比_105學年度畢業滿5年畢業生流向追蹤問卷_全部系所.xls,files/畢業生動向問卷/111畢業生流向追蹤/畢業生流向問卷填答百分比_105學年度畢業滿5年畢業生流向追蹤問卷_全部系所.xls,.xls,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\alumni\files\畢業生動向問卷\111畢業生流向追蹤\畢業生流向問卷填答百分比_105學年度畢業滿5年畢業生流向追蹤問卷_全部系所.xls,alumni/files/畢業生動向問卷/111畢業生流向追蹤/畢業生流向問卷填答百分比_105學年度畢業滿5年畢業生流向追蹤問卷_全部系所.xls,39936,
校友資訊_content_111年執行105、107、109學年度畢業生流向追蹤 問卷_883.md,111年執行105、107、109學年度畢業生流向追蹤 問卷題目與結果,https://www.yzu.edu.tw/alumni/index.php/tw/111-105-107-109,8,超連結（檔案）,files/畢業生動向問卷/111畢業生流向追蹤/畢業生流向問卷填答百分比_107學年度畢業滿3年畢業生流向追蹤問卷_全部系所.xls,files/畢業生動向問卷/111畢業生流向追蹤/畢業生流向問卷填答百分比_107學年度畢業滿3年畢業生流向追蹤問卷_全部系所.xls,.xls,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\alumni\files\畢業生動向問卷\111畢業生流向追蹤\畢業生流向問卷填答百分比_107學年度畢業滿3年畢業生流向追蹤問卷_全部系所.xls,alumni/files/畢業生動向問卷/111畢業生流向追蹤/畢業生流向問卷填答百分比_107學年度畢業滿3年畢業生流向追蹤問卷_全部系所.xls,35840,
校友資訊_content_111年執行105、107、109學年度畢業生流向追蹤 問卷_883.md,111年執行105、107、109學年度畢業生流向追蹤 問卷題目與結果,https://www.yzu.edu.tw/alumni/index.php/tw/111-105-107-109,9,超連結（檔案）,files/畢業生動向問卷/111畢業生流向追蹤/畢業生流向問卷填答百分比_109學年度畢業滿1年畢業生流向追蹤問卷_全部系所.xls,files/畢業生動向問卷/111畢業生流向追蹤/畢業生流向問卷填答百分比_109學年度畢業滿1年畢業生流向追蹤問卷_全部系所.xls,.xls,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\alumni\files\畢業生動向問卷\111畢業生流向追蹤\畢業生流向問卷填答百分比_109學年度畢業滿1年畢業生流向追蹤問卷_全部系所.xls,alumni/files/畢業生動向問卷/111畢業生流向追蹤/畢業生流向問卷填答百分比_109學年度畢業滿1年畢業生流向追蹤問卷_全部系所.xls,35840,
校友資訊_content_112年執行106、108、110學年度畢業生流向追蹤 問卷_1019.md,112年執行106、108、110學年度畢業生流向追蹤 問卷題目與結果,https://www.yzu.edu.tw/alumni/index.php/tw/20231225,1,超連結（檔案）,files/%E7%95%A2%E6%A5%AD%E7%94%9F%E5%8B%95%E5%90%91%E5%95%8F%E5%8D%B7/112%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E8%BF%BD%E8%B9%A4/%E9%99%84%E4%BB%B6%E4%B8%89%E7%95%A2%E6%A5%AD%E6%BB%BF%E4%BA%94%E5%B9%B4106%E5%AD%B8%E5%B9%B4%E5%BA%A6-%E5%95%8F%E5%8D%B7%E9%A1%8C%E7%9B%AE%E7%B7%A8%E7%A2%BCodt_-_%E5%A2%9E%E8%A8%82.odt,files/畢業生動向問卷/112畢業生流向追蹤/附件三畢業滿五年106學年度-問卷題目編碼odt_-_增訂.odt,.odt,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\alumni\files\畢業生動向問卷\112畢業生流向追蹤\附件三畢業滿五年106學年度-問卷題目編碼odt_-_增訂.odt,alumni/files/畢業生動向問卷/112畢業生流向追蹤/附件三畢業滿五年106學年度-問卷題目編碼odt_-_增訂.odt,86429,
校友資訊_content_112年執行106、108、110學年度畢業生流向追蹤 問卷_1019.md,112年執行106、108、110學年度畢業生流向追蹤 問卷題目與結果,https://www.yzu.edu.tw/alumni/index.php/tw/20231225,2,超連結（檔案）,files/%E7%95%A2%E6%A5%AD%E7%94%9F%E5%8B%95%E5%90%91%E5%95%8F%E5%8D%B7/112%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E8%BF%BD%E8%B9%A4/%E9%99%84%E4%BB%B6%E4%BA%8C%E7%95%A2%E6%A5%AD%E6%BB%BF%E4%B8%89%E5%B9%B4108%E5%AD%B8%E5%B9%B4%E5%BA%A6-%E5%95%8F%E5%8D%B7%E9%A1%8C%E7%9B%AE%E7%B7%A8%E7%A2%BCodt_-_%E5%A2%9E%E8%A8%82.odt,files/畢業生動向問卷/112畢業生流向追蹤/附件二畢業滿三年108學年度-問卷題目編碼odt_-_增訂.odt,.odt,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\alumni\files\畢業生動向問卷\112畢業生流向追蹤\附件二畢業滿三年108學年度-問卷題目編碼odt_-_增訂.odt,alumni/files/畢業生動向問卷/112畢業生流向追蹤/附件二畢業滿三年108學年度-問卷題目編碼odt_-_增訂.odt,83155,
校友資訊_content_112年執行106、108、110學年度畢業生流向追蹤 問卷_1019.md,112年執行106、108、110學年度畢業生流向追蹤 問卷題目與結果,https://www.yzu.edu.tw/alumni/index.php/tw/20231225,3,超連結（檔案）,files/%E7%95%A2%E6%A5%AD%E7%94%9F%E5%8B%95%E5%90%91%E5%95%8F%E5%8D%B7/112%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E8%BF%BD%E8%B9%A4/%E9%99%84%E4%BB%B6%E4%B8%80%E7%95%A2%E6%A5%AD%E6%BB%BF%E4%B8%80%E5%B9%B4110%E5%AD%B8%E5%B9%B4%E5%BA%A6-%E5%95%8F%E5%8D%B7%E9%A1%8C%E7%9B%AE%E7%B7%A8%E7%A2%BCodt_-_%E5%A2%9E%E8%A8%82.odt,files/畢業生動向問卷/112畢業生流向追蹤/附件一畢業滿一年110學年度-問卷題目編碼odt_-_增訂.odt,.odt,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\alumni\files\畢業生動向問卷\112畢業生流向追蹤\附件一畢業滿一年110學年度-問卷題目編碼odt_-_增訂.odt,alumni/files/畢業生動向問卷/112畢業生流向追蹤/附件一畢業滿一年110學年度-問卷題目編碼odt_-_增訂.odt,80963,
校友資訊_content_112年執行106、108、110學年度畢業生流向追蹤 問卷_1019.md,112年執行106、108、110學年度畢業生流向追蹤 問卷題目與結果,https://www.yzu.edu.tw/alumni/index.php/tw/20231225,6,超連結（檔案）,files/%E7%95%A2%E6%A5%AD%E7%94%9F%E5%8B%95%E5%90%91%E5%95%8F%E5%8D%B7/112%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E8%BF%BD%E8%B9%A4/%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E5%95%8F%E5%8D%B7%E5%A1%AB%E7%AD%94%E7%99%BE%E5%88%86%E6%AF%94_106%E5%AD%B8%E5%B9%B4%E5%BA%A6%E7%95%A2%E6%A5%AD%E6%BB%BF5%E5%B9%B4%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E8%BF%BD%E8%B9%A4%E5%95%8F%E5%8D%B7_%E5%85%A8%E9%83%A8%E7%B3%BB%E6%89%80.xls,files/畢業生動向問卷/112畢業生流向追蹤/畢業生流向問卷填答百分比_106學年度畢業滿5年畢業生流向追蹤問卷_全部系所.xls,.xls,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\alumni\files\畢業生動向問卷\112畢業生流向追蹤\畢業生流向問卷填答百分比_106學年度畢業滿5年畢業生流向追蹤問卷_全部系所.xls,alumni/files/畢業生動向問卷/112畢業生流向追蹤/畢業生流向問卷填答百分比_106學年度畢業滿5年畢業生流向追蹤問卷_全部系所.xls,63488,
校友資訊_content_112年執行106、108、110學年度畢業生流向追蹤 問卷_1019.md,112年執行106、108、110學年度畢業生流向追蹤 問卷題目與結果,https://www.yzu.edu.tw/alumni/index.php/tw/20231225,7,超連結（檔案）,files/%E7%95%A2%E6%A5%AD%E7%94%9F%E5%8B%95%E5%90%91%E5%95%8F%E5%8D%B7/112%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E8%BF%BD%E8%B9%A4/%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E5%95%8F%E5%8D%B7%E5%A1%AB%E7%AD%94%E7%99%BE%E5%88%86%E6%AF%94_108%E5%AD%B8%E5%B9%B4%E5%BA%A6%E7%95%A2%E6%A5%AD%E6%BB%BF3%E5%B9%B4%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E8%BF%BD%E8%B9%A4%E5%95%8F%E5%8D%B7_%E5%85%A8%E9%83%A8%E7%B3%BB%E6%89%80.xls,files/畢業生動向問卷/112畢業生流向追蹤/畢業生流向問卷填答百分比_108學年度畢業滿3年畢業生流向追蹤問卷_全部系所.xls,.xls,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\alumni\files\畢業生動向問卷\112畢業生流向追蹤\畢業生流向問卷填答百分比_108學年度畢業滿3年畢業生流向追蹤問卷_全部系所.xls,alumni/files/畢業生動向問卷/112畢業生流向追蹤/畢業生流向問卷填答百分比_108學年度畢業滿3年畢業生流向追蹤問卷_全部系所.xls,55808,
校友資訊_content_112年執行106、108、110學年度畢業生流向追蹤 問卷_1019.md,112年執行106、108、110學年度畢業生流向追蹤 問卷題目與結果,https://www.yzu.edu.tw/alumni/index.php/tw/20231225,8,超連結（檔案）,files/%E7%95%A2%E6%A5%AD%E7%94%9F%E5%8B%95%E5%90%91%E5%95%8F%E5%8D%B7/112%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E8%BF%BD%E8%B9%A4/%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E5%95%8F%E5%8D%B7%E5%A1%AB%E7%AD%94%E7%99%BE%E5%88%86%E6%AF%94_110%E5%AD%B8%E5%B9%B4%E5%BA%A6%E7%95%A2%E6%A5%AD%E6%BB%BF1%E5%B9%B4%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E8%BF%BD%E8%B9%A4%E5%95%8F%E5%8D%B7_%E5%85%A8%E9%83%A8%E7%B3%BB%E6%89%80.xls,files/畢業生動向問卷/112畢業生流向追蹤/畢業生流向問卷填答百分比_110學年度畢業滿1年畢業生流向追蹤問卷_全部系所.xls,.xls,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\alumni\files\畢業生動向問卷\112畢業生流向追蹤\畢業生流向問卷填答百分比_110學年度畢業滿1年畢業生流向追蹤問卷_全部系所.xls,alumni/files/畢業生動向問卷/112畢業生流向追蹤/畢業生流向問卷填答百分比_110學年度畢業滿1年畢業生流向追蹤問卷_全部系所.xls,54784,
校友資訊_content_113年執行107、109、111學年度畢業生流向追蹤 問卷_1118.md,113年執行107、109、111學年度畢業生流向追蹤 問卷題目與結果,https://www.yzu.edu.tw/alumni/index.php/tw/20241127,6,超連結（檔案）,files/%E7%95%A2%E6%A5%AD%E7%94%9F%E5%8B%95%E5%90%91%E5%95%8F%E5%8D%B7/113%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E8%BF%BD%E8%B9%A4/%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E5%95%8F%E5%8D%B7%E5%A1%AB%E7%AD%94%E7%99%BE%E5%88%86%E6%AF%94_107%E5%AD%B8%E5%B9%B4%E5%BA%A6%E7%95%A2%E6%A5%AD%E6%BB%BF5%E5%B9%B4%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E8%BF%BD%E8%B9%A4%E5%95%8F%E5%8D%B7_%E5%85%A8%E9%83%A8%E7%B3%BB%E6%89%80.xls,files/畢業生動向問卷/113畢業生流向追蹤/畢業生流向問卷填答百分比_107學年度畢業滿5年畢業生流向追蹤問卷_全部系所.xls,.xls,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\alumni\files\畢業生動向問卷\113畢業生流向追蹤\畢業生流向問卷填答百分比_107學年度畢業滿5年畢業生流向追蹤問卷_全部系所.xls,alumni/files/畢業生動向問卷/113畢業生流向追蹤/畢業生流向問卷填答百分比_107學年度畢業滿5年畢業生流向追蹤問卷_全部系所.xls,43008,
校友資訊_content_113年執行107、109、111學年度畢業生流向追蹤 問卷_1118.md,113年執行107、109、111學年度畢業生流向追蹤 問卷題目與結果,https://www.yzu.edu.tw/alumni/index.php/tw/20241127,7,超連結（檔案）,files/%E7%95%A2%E6%A5%AD%E7%94%9F%E5%8B%95%E5%90%91%E5%95%8F%E5%8D%B7/113%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E8%BF%BD%E8%B9%A4/%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E5%95%8F%E5%8D%B7%E5%A1%AB%E7%AD%94%E7%99%BE%E5%88%86%E6%AF%94_109%E5%AD%B8%E5%B9%B4%E5%BA%A6%E7%95%A2%E6%A5%AD%E6%BB%BF3%E5%B9%B4%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E8%BF%BD%E8%B9%A4%E5%95%8F%E5%8D%B7_%E5%85%A8%E9%83%A8%E7%B3%BB%E6%89%80.xls,files/畢業生動向問卷/113畢業生流向追蹤/畢業生流向問卷填答百分比_109學年度畢業滿3年畢業生流向追蹤問卷_全部系所.xls,.xls,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\alumni\files\畢業生動向問卷\113畢業生流向追蹤\畢業生流向問卷填答百分比_109學年度畢業滿3年畢業生流向追蹤問卷_全部系所.xls,alumni/files/畢業生動向問卷/113畢業生流向追蹤/畢業生流向問卷填答百分比_109學年度畢業滿3年畢業生流向追蹤問卷_全部系所.xls,39936,
校友資訊_content_113年執行107、109、111學年度畢業生流向追蹤 問卷_1118.md,113年執行107、109、111學年度畢業生流向追蹤 問卷題目與結果,https://www.yzu.edu.tw/alumni/index.php/tw/20241127,8,超連結（檔案）,files/%E7%95%A2%E6%A5%AD%E7%94%9F%E5%8B%95%E5%90%91%E5%95%8F%E5%8D%B7/113%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E8%BF%BD%E8%B9%A4/%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E5%95%8F%E5%8D%B7%E5%A1%AB%E7%AD%94%E7%99%BE%E5%88%86%E6%AF%94_111%E5%AD%B8%E5%B9%B4%E5%BA%A6%E7%95%A2%E6%A5%AD%E6%BB%BF1%E5%B9%B4%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E8%BF%BD%E8%B9%A4%E5%95%8F%E5%8D%B7_%E5%85%A8%E9%83%A8%E7%B3%BB%E6%89%80.xls,files/畢業生動向問卷/113畢業生流向追蹤/畢業生流向問卷填答百分比_111學年度畢業滿1年畢業生流向追蹤問卷_全部系所.xls,.xls,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\alumni\files\畢業生動向問卷\113畢業生流向追蹤\畢業生流向問卷填答百分比_111學年度畢業滿1年畢業生流向追蹤問卷_全部系所.xls,alumni/files/畢業生動向問卷/113畢業生流向追蹤/畢業生流向問卷填答百分比_111學年度畢業滿1年畢業生流向追蹤問卷_全部系所.xls,38912,
校友資訊_content_114年執行108、110、112學年度畢業生流向追蹤 問卷_1326.md,114年執行108、110、112學年度畢業生流向追蹤 問卷題目與結果,https://www.yzu.edu.tw/alumni/index.php/tw/20260429,5,超連結（檔案）,files/%E7%95%A2%E6%A5%AD%E7%94%9F%E5%8B%95%E5%90%91%E5%95%8F%E5%8D%B7/113%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E8%BF%BD%E8%B9%A4/%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E5%95%8F%E5%8D%B7%E5%A1%AB%E7%AD%94%E7%99%BE%E5%88%86%E6%AF%94_107%E5%AD%B8%E5%B9%B4%E5%BA%A6%E7%95%A2%E6%A5%AD%E6%BB%BF5%E5%B9%B4%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E8%BF%BD%E8%B9%A4%E5%95%8F%E5%8D%B7_%E5%85%A8%E9%83%A8%E7%B3%BB%E6%89%80.xls,files/畢業生動向問卷/113畢業生流向追蹤/畢業生流向問卷填答百分比_107學年度畢業滿5年畢業生流向追蹤問卷_全部系所.xls,.xls,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\alumni\files\畢業生動向問卷\113畢業生流向追蹤\畢業生流向問卷填答百分比_107學年度畢業滿5年畢業生流向追蹤問卷_全部系所.xls,alumni/files/畢業生動向問卷/113畢業生流向追蹤/畢業生流向問卷填答百分比_107學年度畢業滿5年畢業生流向追蹤問卷_全部系所.xls,43008,
校友資訊_content_114年執行108、110、112學年度畢業生流向追蹤 問卷_1326.md,114年執行108、110、112學年度畢業生流向追蹤 問卷題目與結果,https://www.yzu.edu.tw/alumni/index.php/tw/20260429,6,超連結（檔案）,files/%E7%95%A2%E6%A5%AD%E7%94%9F%E5%8B%95%E5%90%91%E5%95%8F%E5%8D%B7/113%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E8%BF%BD%E8%B9%A4/%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E5%95%8F%E5%8D%B7%E5%A1%AB%E7%AD%94%E7%99%BE%E5%88%86%E6%AF%94_109%E5%AD%B8%E5%B9%B4%E5%BA%A6%E7%95%A2%E6%A5%AD%E6%BB%BF3%E5%B9%B4%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E8%BF%BD%E8%B9%A4%E5%95%8F%E5%8D%B7_%E5%85%A8%E9%83%A8%E7%B3%BB%E6%89%80.xls,files/畢業生動向問卷/113畢業生流向追蹤/畢業生流向問卷填答百分比_109學年度畢業滿3年畢業生流向追蹤問卷_全部系所.xls,.xls,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\alumni\files\畢業生動向問卷\113畢業生流向追蹤\畢業生流向問卷填答百分比_109學年度畢業滿3年畢業生流向追蹤問卷_全部系所.xls,alumni/files/畢業生動向問卷/113畢業生流向追蹤/畢業生流向問卷填答百分比_109學年度畢業滿3年畢業生流向追蹤問卷_全部系所.xls,39936,
校友資訊_content_114年執行108、110、112學年度畢業生流向追蹤 問卷_1326.md,114年執行108、110、112學年度畢業生流向追蹤 問卷題目與結果,https://www.yzu.edu.tw/alumni/index.php/tw/20260429,7,超連結（檔案）,files/%E7%95%A2%E6%A5%AD%E7%94%9F%E5%8B%95%E5%90%91%E5%95%8F%E5%8D%B7/113%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E8%BF%BD%E8%B9%A4/%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E5%95%8F%E5%8D%B7%E5%A1%AB%E7%AD%94%E7%99%BE%E5%88%86%E6%AF%94_111%E5%AD%B8%E5%B9%B4%E5%BA%A6%E7%95%A2%E6%A5%AD%E6%BB%BF1%E5%B9%B4%E7%95%A2%E6%A5%AD%E7%94%9F%E6%B5%81%E5%90%91%E8%BF%BD%E8%B9%A4%E5%95%8F%E5%8D%B7_%E5%85%A8%E9%83%A8%E7%B3%BB%E6%89%80.xls,files/畢業生動向問卷/113畢業生流向追蹤/畢業生流向問卷填答百分比_111學年度畢業滿1年畢業生流向追蹤問卷_全部系所.xls,.xls,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\alumni\files\畢業生動向問卷\113畢業生流向追蹤\畢業生流向問卷填答百分比_111學年度畢業滿1年畢業生流向追蹤問卷_全部系所.xls,alumni/files/畢業生動向問卷/113畢業生流向追蹤/畢業生流向問卷填答百分比_111學年度畢業滿1年畢業生流向追蹤問卷_全部系所.xls,38912,
校友資訊_content_加入校友會_137.md,加入校友會,https://www.yzu.edu.tw/alumni/index.php/tw/2017-03-29-02-00-42,1,超連結（檔案）,files/校友會入會申請書/元智校友會入會申請表.doc,files/校友會入會申請書/元智校友會入會申請表.doc,.doc,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\alumni\files\校友會入會申請書\元智校友會入會申請表.doc,alumni/files/校友會入會申請書/元智校友會入會申請表.doc,50688,
校友資訊_content_成績單_學位證書申請_90.md,成績單/學位證書申請,https://www.yzu.edu.tw/alumni/index.php/tw/2018-03-09-01-59-01,5,超連結（檔案）,../admin/aa/files/DOCS/%E5%85%83%E6%99%BA%E5%A4%A7%E5%AD%B8%E5%90%84%E9%A0%85%E8%AD%89%E6%98%8E%E6%96%87%E4%BB%B6%E7%94%B3%E8%BE%A6%E5%A7%94%E8%A8%97%E6%9B%B8Yuan_Ze_University_Authorization_of_Applying_Documents.odt,../admin/aa/files/DOCS/元智大學各項證明文件申辦委託書Yuan_Ze_University_Authorization_of_Applying_Documents.odt,.odt,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\aa\files\DOCS\元智大學各項證明文件申辦委託書Yuan_Ze_University_Authorization_of_Applying_Documents.odt,admin/aa/files/DOCS/元智大學各項證明文件申辦委託書Yuan_Ze_University_Authorization_of_Applying_Documents.odt,10832,
校友資訊_content_成績單_學位證書申請_90.md,成績單/學位證書申請,https://www.yzu.edu.tw/alumni/index.php/tw/2018-03-09-01-59-01,7,超連結（檔案）,../admin/aa/files/DOCS/%E5%AD%B8%E7%94%9F%E4%B8%AD%E8%8B%B1%E6%96%87%E6%88%90%E7%B8%BE%E5%96%AE%E5%AD%B8%E4%BD%8D%E8%AD%89%E6%98%8E%E6%9B%B8%E7%94%B3%E8%AB%8B%E6%9B%B8.odt,../admin/aa/files/DOCS/學生中英文成績單學位證明書申請書.odt,.odt,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\admin\aa\files\DOCS\學生中英文成績單學位證明書申請書.odt,admin/aa/files/DOCS/學生中英文成績單學位證明書申請書.odt,20719,
校友資訊_content_相關法規及文件下載_550.md,相關法規及文件下載,https://www.yzu.edu.tw/alumni/index.php/tw/2020-12-14-01-45-10,4,超連結（檔案）,files/%E6%96%87%E4%BB%B6%E4%B8%8B%E8%BC%89/%E5%85%83%E6%99%BA%E5%A4%A7%E5%AD%B8%E5%82%91%E5%87%BA%E6%A0%A1%E5%8F%8B%E6%8E%A8%E8%96%A6%E8%A1%A8_2024%E7%89%88%E6%9C%AC.odt,files/文件下載/元智大學傑出校友推薦表_2024版本.odt,.odt,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\alumni\files\文件下載\元智大學傑出校友推薦表_2024版本.odt,alumni/files/文件下載/元智大學傑出校友推薦表_2024版本.odt,17609,
校友資訊_content_相關法規及文件下載_550.md,相關法規及文件下載,https://www.yzu.edu.tw/alumni/index.php/tw/2020-12-14-01-45-10,7,超連結（檔案）,files/%E6%96%87%E4%BB%B6%E4%B8%8B%E8%BC%89/%E5%85%83%E6%99%BA%E5%A4%A7%E5%AD%B8OO%E7%B3%BB%E5%82%91%E5%87%BA%E7%B3%BB%E5%8F%8B%E9%81%B4%E9%81%B8%E8%BE%A6%E6%B3%95%E7%AF%84%E6%9C%AC_%E5%8F%83%E8%80%83%E8%A1%8C%E6%94%BF%E6%9C%83%E8%AD%B0%E4%BF%AE.odt,files/文件下載/元智大學OO系傑出系友遴選辦法範本_參考行政會議修.odt,.odt,False,resolved,direct_or_article_base,initial_scan,high,1,D:\Programming\web_ocr2md\www\www\alumni\files\文件下載\元智大學OO系傑出系友遴選辦法範本_參考行政會議修.odt,alumni/files/文件下載/元智大學OO系傑出系友遴選辦法範本_參考行政會議修.odt,19323,
