assetId,priority,ocrStatus,resolvedRelativePath,resolvedPath,extension,sourceBytes,sourceMtime,sourceSha1,cachedOcrMarkdownPath,ocrMarkdownPath,ocrGeneratedAt,ocrChars,ocrDurationSec,attemptCount,lastError,linkedMdCount,linkedMdPaths,articleUpdatedDates,maxArticleUpdatedDate,articleUrls,needsReocr,mineruTaskId,errorCategory
abce5827fb03cd12,40,error,admin/rd/files/2026032714282132580文稿1_9000683A00_ATTCH2.png,/mnt/project/input/www/admin/rd/files/2026032714282132580文稿1_9000683A00_ATTCH2.png,.png,2108408,2026-05-21T10:22:56,,,,,,,1,Preflight unsupported file: image pixel count too large 7016x9922=69612752; limit=50000000,1,研究發展處_content_慈濟學校財團法人慈濟大學與慈濟慈善事業基金會主辦之「2026_8478.md,2026/3/31 上午 03:20:43,2026/3/31 上午 03:20:43,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=8478,Y,,other
00aecf3c68466b40,40,error,library/images/main/sp/2018/sport-3.png,/mnt/project/input/www/library/images/main/sp/2018/sport-3.png,.png,2366523,2026-05-21T11:16:22,,,,,,,1,Preflight unsupported file: image pixel count too large 7016x9933=69689928; limit=50000000,2,圖書館_content_「三月，運動好時光」借書！電子飛鏢機等你來挑戰_817.md | 圖書館_content_借書！電子飛鏢機等你來挑戰_798.md,2018/3/15 上午 03:19:58 | 2018/3/6 上午 08:17:52,2018/3/6 上午 08:17:52,https://www.yzu.edu.tw/library/index.php/tw/2017-12-28-08-20-04 | https://www.yzu.edu.tw/library/index.php/tw/2018-03-15-03-15-27,Y,,other
e53c8c44e7833af9,40,error,admin/rd/images/poster_30.png,/mnt/project/input/www/admin/rd/images/poster_30.png,.png,2383265,2026-05-21T10:30:48,,,,,,,1,Preflight unsupported file: image pixel count too large 7016x9933=69689928; limit=50000000,2,研究發展處_content_【Academic Resource Sharing】Aca_8620.md | 研究發展處_content_【資源分享】臺灣學術倫理教育資源中心學倫宣導海報_《教師升等_8619.md,2026/5/11 上午 02:16:35 | 2026/5/11 上午 02:21:03,2026/5/11 上午 02:21:03,"- **文章簡介**: The Center for Taiwan Academic Research Ethics Education (AREE) has developed academic ethics promotional posters. We welcome everyone to reference and utilize them. If you need to cite these materials, please follow the AREE citation format guidelines. | - **文章簡介**: 臺灣學術倫理教育資源中心(AREE)編制學倫宣導海報，歡迎參考及利用!如需引用，請遵循AREE引用格式說明。",Y,,other
6b1007a5081bccad,40,error,admin/st/images/112dong nan ke da jing guane chuang you hai bao.png,/mnt/project/input/www/admin/st/images/112dong nan ke da jing guane chuang you hai bao.png,.png,2486955,2026-05-21T10:53:44,,,,,,,1,Preflight unsupported file: image pixel count too large 7016x9934=69696944; limit=50000000,1,學務處_content_【課外組公告】轉知東南科技大學辦理2023「景觀e創遊」明信_4172.md,2023/10/4 上午 07:43:42,2023/10/4 上午 07:43:42,- **文章簡介**: 一、競賽主題(一)：2023「景觀e創遊」明信片設計競賽、類別：觀光旅遊景點，即日起至112年10月27日(五)止，設計理念須涵蓋地方生態、城市可持續性、數位e世代的旅遊、文史特色，以及聯合國SDGs 17項永續發展意涵，請參閱活動頁面：(https://dmd.tnu.edu.tw/zh_tw/page5/2023design)。,Y,,other
b36aed9074f3f2eb,40,error,admin/st/images/freecompress-2024.png,/mnt/project/input/www/admin/st/images/freecompress-2024.png,.png,2501255,2026-05-21T10:53:20,,,,,,,1,Preflight unsupported file: image pixel count too large 9934x14044=139513096; limit=50000000,1,學務處_content_【課外組公告】哈佛大學 Radcliffe Pitches _4754.md,2024/5/7 上午 05:31:39,2024/5/7 上午 05:31:39,- **文章簡介**: 活動時間：113年5月31日（星期五）13:30-15:00,Y,,other
1ddea7570838549b,40,error,admin/rd/files/20240920135741113CO00293_1_19164845132.png,/mnt/project/input/www/admin/rd/files/20240920135741113CO00293_1_19164845132.png,.png,2726567,2026-05-21T10:24:50,,,,,,,1,Preflight unsupported file: image pixel count too large 7087x10004=70898348; limit=50000000,1,研究發展處_content_國立中山大學辦理「打造永續產業鏈拓展社會影響力」活動_6883.md,2024/9/23 上午 06:24:46,2024/9/23 上午 06:24:46,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=6883,Y,,other
7eb6ad9b7bdd5757,40,error,admin/rd/files/20240920135741113CO00293_1_19164845132_1.png,/mnt/project/input/www/admin/rd/files/20240920135741113CO00293_1_19164845132_1.png,.png,2726567,2026-05-21T10:24:48,,,,,,,1,Preflight unsupported file: image pixel count too large 7087x10004=70898348; limit=50000000,1,研究發展處_content_國立中山大學承接國家發展委員會「112年度地方創生南區輔導中_6896.md,2024/9/25 上午 07:23:16,2024/9/25 上午 07:23:16,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=6896,Y,,other
c9917f167da88e3e,40,error,admin/st/images/USR辦公室/青年創新創業工作坊/1022A1海報.png,/mnt/project/input/www/admin/st/images/USR辦公室/青年創新創業工作坊/1022A1海報.png,.png,2874315,2026-05-21T10:57:04,,,,,,,1,Preflight unsupported file: image pixel count too large 8417x11880=99993960; limit=50000000,1,學務處_content_【USR辦公室公告】青年創新創業工作坊-10_22(六)創新_2992.md,2022/11/2 上午 06:21:54,2022/11/2 上午 06:21:54,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=2992,Y,,other
c74cd5f1f801fde4,40,error,admin/rd/files/DIGI_Talent海外實習海報.png,/mnt/project/input/www/admin/rd/files/DIGI_Talent海外實習海報.png,.png,2914549,2026-05-21T10:26:40,,,,,,,1,Preflight unsupported file: image pixel count too large 7017x9923=69629691; limit=50000000,1,研究發展處_content_「DIGI+ Talent跨域數位人才加速躍升計畫」之「臺灣_5429.md,2023/4/18 上午 08:17:32,2023/4/18 上午 08:17:32,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=5429,Y,,other
ec4c69480887ba1a,40,error,admin/rd/images/poster_31.png,/mnt/project/input/www/admin/rd/images/poster_31.png,.png,2964667,2026-05-21T10:30:48,,,,,,,1,Preflight unsupported file: image pixel count too large 9933x7016=69689928; limit=50000000,2,研究發展處_content_【Academic Resource Sharing】Aca_8620.md | 研究發展處_content_【資源分享】臺灣學術倫理教育資源中心學倫宣導海報_《教師升等_8619.md,2026/5/11 上午 02:16:35 | 2026/5/11 上午 02:21:03,2026/5/11 上午 02:21:03,"- **文章簡介**: The Center for Taiwan Academic Research Ethics Education (AREE) has developed academic ethics promotional posters. We welcome everyone to reference and utilize them. If you need to cite these materials, please follow the AREE citation format guidelines. | - **文章簡介**: 臺灣學術倫理教育資源中心(AREE)編制學倫宣導海報，歡迎參考及利用!如需引用，請遵循AREE引用格式說明。",Y,,other
22fc6cb64c2be47e,40,error,library/images/main/sp/2018/sport-4.png,/mnt/project/input/www/library/images/main/sp/2018/sport-4.png,.png,3203227,2026-05-21T11:16:24,,,,,,,1,Preflight unsupported file: image pixel count too large 6661x9933=66163713; limit=50000000,2,圖書館_content_「三月，運動好時光」撕榜答題快手抽Nike球鞋_818.md | 圖書館_content_撕榜答題快手抽Nike球鞋_799.md,2018/3/15 上午 03:19:22 | 2018/5/14 上午 03:51:56,2018/5/14 上午 03:51:56,https://www.yzu.edu.tw/library/index.php/tw/20180315-1 | https://www.yzu.edu.tw/library/index.php/tw/nike,Y,,other
1d62bec497393e85,40,error,admin/rd/files/創創中心公文附件/20230117/1120117海報.png,/mnt/project/input/www/admin/rd/files/創創中心公文附件/20230117/1120117海報.png,.png,3792167,2026-05-21T10:28:18,,,,,,,1,Preflight unsupported file: image pixel count too large 7017x9934=69706878; limit=50000000,1,研究發展處_content_中原大學112年度「100K創新創業競賽」_5199.md,2023/1/17 上午 06:15:58,2023/1/17 上午 06:15:58,https://www.yzu.edu.tw/admin/rd/index.php/tw/?option=com_content&view=article&id=5199,Y,,other
152303ba772f66a1,40,error,library/images/main/news/2018thesis.png,/mnt/project/input/www/library/images/main/news/2018thesis.png,.png,4583478,2026-05-21T11:15:30,,,,,,,1,Preflight unsupported file: image pixel count too large 6661x9933=66163713; limit=50000000,1,圖書館_content_1062圖書館推廣活動_795.md,2018/8/22 上午 03:14:02,2018/8/22 上午 03:14:02,https://www.yzu.edu.tw/library/index.php/tw/20171228-3,Y,,other
4639c0f7734a15f1,90,error,admin/st/images/諮就組/0504楊崑山_大檔.jpeg,/mnt/project/input/www/admin/st/images/諮就組/0504楊崑山_大檔.jpeg,.jpeg,6369200,2026-05-21T10:59:22,,,,,,,1,Preflight unsupported file: image pixel count too large 7016x9933=69689928; limit=50000000,1,學務處_content_【諮就組公告】GMAT-《國際就業故事館》5_4 12_10_2343.md,2022/4/18 上午 02:06:35,2022/4/18 上午 02:06:35,- **文章簡介**: GMAT Program－Story House 《國際就業故事館》,Y,,other
1d7085f7440e5f58,90,error,alumni/images/alumni_newsletter/yzu_alumni_newsletter_vol.41_en_cover.jpg,/mnt/project/input/www/alumni/images/alumni_newsletter/yzu_alumni_newsletter_vol.41_en_cover.jpg,.jpg,5289153,2026-05-21T11:06:56,,,,,,,1,Preflight unsupported file: image pixel count too large 8630x6102=52660260; limit=50000000,2,校友資訊_content_YZU Alumni Newsletter vol. 41_1199.md | 校友資訊_content_YZU Alumni Newsletter vol. 41_1200.md,2025/6/17 上午 02:07:28 | 2025/6/17 上午 02:15:43,2025/6/17 上午 02:15:43,https://www.yzu.edu.tw/alumni/index.php/tw/20250617 | https://www.yzu.edu.tw/alumni/index.php/tw/20250617-2,Y,,other
e8aef6c1c65c5590,90,error,admin/st/images/課外組/課外組公告/四合一羅馬旗左.jpg,/mnt/project/input/www/admin/st/images/課外組/課外組公告/四合一羅馬旗左.jpg,.jpg,5359417,2026-05-21T10:58:52,,,,,,,1,Preflight unsupported file: image pixel count too large 7087x17717=125560379; limit=50000000,1,學務處_content_【課外組公告】2022元智大學四合一普選－選舉公報(投票時間_2341.md,2022/4/21 上午 03:14:34,2022/4/21 上午 03:14:34,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=2341,Y,,other
e618c751d8c35df5,90,error,admin/st/images/課外組/課外組公告/四合一羅馬旗右.jpg,/mnt/project/input/www/admin/st/images/課外組/課外組公告/四合一羅馬旗右.jpg,.jpg,5671090,2026-05-21T10:58:52,,,,,,,1,Preflight unsupported file: image pixel count too large 7087x17717=125560379; limit=50000000,1,學務處_content_【課外組公告】2022元智大學四合一普選－選舉公報(投票時間_2341.md,2022/4/21 上午 03:14:34,2022/4/21 上午 03:14:34,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=2341,Y,,other
6ddcf1f172e6de0c,90,error,admin/st/images/課外組/2021_第一屆_元智大學YOUTH大使招募海報.jpg,/mnt/project/input/www/admin/st/images/課外組/2021_第一屆_元智大學YOUTH大使招募海報.jpg,.jpg,6187461,2026-05-21T10:58:44,,,,,,,1,Preflight unsupported file: image pixel count too large 8404x11899=99999196; limit=50000000,1,學務處_content_【招募訊息】第一屆元智大學Youth大使熱烈招募中!!!!_2221.md,2021/11/4 上午 06:57:19,2021/11/4 上午 06:57:19,https://www.yzu.edu.tw/admin/st/index.php/tw/?option=com_content&view=article&id=2221,Y,,other
03f58e85ccc5005a,90,error,admin/st/images/202001061933051090060001_Attach2_1.jpg,/mnt/project/input/www/admin/st/images/202001061933051090060001_Attach2_1.jpg,.jpg,6338696,2026-05-21T10:54:54,,,,,,,1,Preflight unsupported file: image pixel count too large 7115x10029=71356335; limit=50000000,1,"學務處_content_訊息轉知_ 董氏基金會辦理學校午餐吃光光影片募集,歡迎踴躍參_1782.md",2020/1/9 上午 02:42:18,2020/1/9 上午 02:42:18,"- **文章簡介**: 學校午餐吃光光影片募集,詳情請參閱以下網址",Y,,other
